issue_id,bim360_account_id,bim360_project_id,display_id,title,description,type_id,subtype_id,status,assignee_id,assignee_type,due_date,location_id,location_details,linked_document_urn,owner_id,root_cause_id,root_cause_category_id,response,response_by,response_at,opened_by,opened_at,closed_by,closed_at,created_by,created_at,updated_by,updated_at,start_date,deleted_at,snapshot_urn,published,gps_coordinates,deleted_by
18eafdd8-d5d2-4cee-b5b7-f8d6df671f71,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,113,Excessive Wool Insulation Material Stockpiled in North Wing,"A large quantity of wool insulation has been delivered and stockpiled in the north wing of the building, floor 2. The amount exceeds our immediate needs and is creating the following issues:

1. Fire hazard due to flammable material in excessive quantities
2. Blocking access to emergency exit routes
3. Taking up workspace needed for other trades
4. Exposure to moisture near window openings could damage material quality

Please coordinate with insulation subcontractor to have excess material removed or properly stored in designated materials storage area until needed.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,8KW28HCBRLZC8X4K,user,2025-09-04 00:00:00,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2025-03-23 04:48:37.934,,,7VZ2Q8PTMR3E7H96,2025-03-23 04:48:37.943,7VZ2Q8PTMR3E7H96,2025-09-24 00:07:33.259,,,,f,,
028fca11-6107-40a0-b04e-282200c6ef6d,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,145,Test,Door missing,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2025-08-02 00:00:00,,,,8KW28HCBRLZC8X4K,,,,,,8KW28HCBRLZC8X4K,2025-05-28 13:01:39.559,,,8KW28HCBRLZC8X4K,2025-05-28 13:01:39.572,8KW28HCBRLZC8X4K,2025-05-28 13:01:39.572,,,,t,,
c2ea59ff-c5d9-4875-b323-cd6e9c58db42,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,144,Door missing,Test,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2025-08-02 00:00:00,,,,8KW28HCBRLZC8X4K,,,,,,8KW28HCBRLZC8X4K,2025-05-28 13:01:13.219,,,8KW28HCBRLZC8X4K,2025-05-28 13:01:13.224,8KW28HCBRLZC8X4K,2025-05-28 13:01:13.224,,,,t,,
2ee477ca-cfe4-4004-b026-0e5bf3b625cb,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,146,No walls,test,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2025-06-05 00:00:00,,,,8KW28HCBRLZC8X4K,,,,,,8KW28HCBRLZC8X4K,2025-05-28 13:43:20.031,,,8KW28HCBRLZC8X4K,2025-05-28 13:43:20.039,8KW28HCBRLZC8X4K,2025-05-28 13:43:20.039,,,,t,,
766182e8-ed48-408d-85f2-09e736203ba1,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,161,Walls are too flat,"",65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,BFN2XQU8NGGTJ4SQ,,,,,,BFN2XQU8NGGTJ4SQ,2025-07-29 21:54:03.42,,,BFN2XQU8NGGTJ4SQ,2025-07-29 21:54:03.426,BFN2XQU8NGGTJ4SQ,2025-07-29 21:54:03.426,,,,t,,
6ac583a6-0143-4752-bbb2-ee074451adf9,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,162,Door swing installed incorrectly,The door swing has been installed in the wrong direction and does not match the intended design specifications. Needs correction.,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2025-07-29 23:33:31.186,,,7VZ2Q8PTMR3E7H96,2025-07-29 23:33:31.192,7VZ2Q8PTMR3E7H96,2025-07-29 23:33:31.192,,,,f,,
d8aeec93-662e-4dd9-a0f2-d86b4c8c5ede,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,163,clash,"",65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,BFN2XQU8NGGTJ4SQ,,,,,,BFN2XQU8NGGTJ4SQ,2025-07-30 04:12:27.137,,,BFN2XQU8NGGTJ4SQ,2025-07-30 04:12:27.144,BFN2XQU8NGGTJ4SQ,2025-12-11 07:01:50.588,,,,t,,
172a676f-2279-49cc-a51b-11260b9e49d8,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,164,Door does not close properly,"The door is not closing fully, which may cause security and safety concerns. Needs adjustment or repair.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2025-07-30 05:42:16.602,,,7VZ2Q8PTMR3E7H96,2025-07-30 05:42:16.611,7VZ2Q8PTMR3E7H96,2025-07-30 05:42:16.611,,,,f,,
0f175775-817d-4cdc-a68b-057d33548357,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,66,Concrete Strength Issue,"The concrete used in the recent construction project did not cure to the expected strength, which could potentially impact the structural integrity of the building. This issue was identified during routine quality checks conducted by the project team. The concrete supplier, ABC Concrete Co., has been notified and is currently investigating the cause of the problem. It is crucial to address this issue promptly to avoid any delays in the project timeline. The project manager, John Doe, and the quality assurance team are working closely with the supplier to determine the next steps, which may include re-pouring certain sections of the structure. Ensuring the concrete meets the required specifications is essential for the safety and durability of the building.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2024-12-18 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-12-05 03:52:00.702,,,7VZ2Q8PTMR3E7H96,2024-12-05 03:52:00.707,7VZ2Q8PTMR3E7H96,2024-12-05 03:52:00.707,2024-12-04 00:00:00,,,t,,
6a494194-1845-47c2-bab3-b979107a96e2,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,22,Door Size Issue,"The door installed is too small, which does not meet the specified requirements. This issue needs to be addressed promptly to ensure compliance with the design specifications. Key stakeholders involved include the design team, the construction manager, and the client. The door size needs to be reviewed and adjusted to meet the required dimensions. This may involve ordering a new door or making structural changes to the existing frame.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2024-09-01 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-30 22:35:34.557,,,7VZ2Q8PTMR3E7H96,2024-07-30 22:35:34.562,7VZ2Q8PTMR3E7H96,2024-07-30 22:35:34.562,2024-07-30 00:00:00,,,t,,
2e525ec5-5784-492b-aae3-73cd0f5365ce,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,38,test issue,test,97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-06 13:04:59.079,,,7VZ2Q8PTMR3E7H96,2024-11-06 13:04:59.087,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
7d3194b7-212b-404e-8ab0-ed24876afc1e,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,23,Bathroom Floor Fall Issue,"During a site inspection, it was noted that the bathroom floor slope does not meet the required fall specifications of 1:60 to 1:80. Measurements showed falls ranging from 1:75 to 1:95, causing potential drainage issues. John Black from BuildRite Construction Co. and Jane Smith from Smith Architects are involved in addressing this issue. Corrective measures such as reapplying the floor screed and adjusting drainage points are being considered.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,205081289,role,2024-09-01 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-30 22:38:04.405,,,7VZ2Q8PTMR3E7H96,2024-07-30 22:38:04.413,7VZ2Q8PTMR3E7H96,2024-07-30 22:43:34.507,2024-07-30 00:00:00,,,t,,
70645edf-1b3b-4c56-bd31-152450121aff,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,41,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:49:43.65,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:49:43.657,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
d9872cc6-3170-411a-bba3-9c1c19ea601d,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,40,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:48:48.582,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:48:48.595,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
d9fdae8c-2bd0-46e8-af00-1c2c9da3805c,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,48,Unsecured Load,"The workers are holding a large piece of plywood on the roof, which is not secured, and could fall and cause injuries.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:15:18.987,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:15:18.994,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
659cc362-8056-4a5e-b8f8-0fdd4e49f386,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,47,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:15:16.471,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:15:16.479,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
e7f009e7-91ab-4bfe-a9e8-22ef326007c6,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,49,Inadequate Fall Protection,"The workers are near the edge of the roof without guardrails or safety harnesses, increasing the risk of falls.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:15:29.129,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:15:29.134,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
0af3f5d0-24a6-469b-90c0-2b432b5746bf,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,51,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:20:03.523,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:20:03.529,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
11bffabe-959b-4f33-8fab-a53db5e5d78f,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,46,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:14:46.214,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:14:46.221,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
17bb266c-73f6-49d4-b6f3-2a2084a57bba,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,50,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:18:31.141,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:18:31.146,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
22e580e7-a80c-48ce-b957-29eca731661c,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,53,Inadequate Fall Protection,"The workers are near the edge of the roof without guardrails or safety harnesses, increasing the risk of falls.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:20:16.091,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:20:16.096,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
3379b9fb-5ea1-4d75-b822-0f95732a78f2,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,45,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:12:32.949,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:12:32.955,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
3e29e82b-1a14-44a4-bfc1-639660f3ac6e,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,44,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:07:46.609,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:07:46.616,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
63f5e6f0-8c30-4b8a-ab2b-53de2f556d98,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,42,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:55:30.716,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:55:30.724,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
77d30b90-bef0-4ba7-837f-5b64a199cc5a,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,43,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:57:12.798,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:57:12.805,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
9fb20df8-a2f8-4b9f-9ffc-e9ff98285173,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,52,Unsecured Load,"The workers are holding a large piece of plywood on the roof, which is not secured, and could fall and cause injuries.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:20:06.295,,,7VZ2Q8PTMR3E7H96,2024-11-07 02:20:06.306,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
b9911e12-ba10-48b9-b4a3-aa31180698e9,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,39,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:43:53.865,,,7VZ2Q8PTMR3E7H96,2024-11-07 01:43:53.875,7VZ2Q8PTMR3E7H96,2024-11-07 02:45:33.174,,2024-11-07 02:45:32.801,,t,,7VZ2Q8PTMR3E7H96
5f4e4168-27d9-4fea-b124-b2a73c16dfb3,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,12,test workato,,65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-23 06:24:01.686,,,7VZ2Q8PTMR3E7H96,2024-07-23 06:24:01.69,7VZ2Q8PTMR3E7H96,2024-07-29 22:39:45.278,,2024-07-29 22:39:45.016,,t,,7VZ2Q8PTMR3E7H96
320b26ad-7b36-4716-8fd1-963bbaf2a155,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,57,Inadequate Fall Protection,"The workers are near the edge of the roof without guardrails or safety harnesses, increasing the risk of falls.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 05:07:19.62,,,7VZ2Q8PTMR3E7H96,2024-11-07 05:07:19.625,7VZ2Q8PTMR3E7H96,2024-11-07 06:23:06.04,,2024-11-07 06:23:05.943,,t,,7VZ2Q8PTMR3E7H96
40399f1b-b40d-4770-a003-33625cef88c2,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,54,Working at Heights,"The workers are not wearing any fall protection equipment while working at heights, this could lead to serious injuries from a fall.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 05:07:10.701,,,7VZ2Q8PTMR3E7H96,2024-11-07 05:07:10.708,7VZ2Q8PTMR3E7H96,2024-11-07 06:23:06.04,,2024-11-07 06:23:05.943,,t,,7VZ2Q8PTMR3E7H96
6da9d57e-cf3a-4625-9d22-37375070664f,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,13,test workato,,65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-23 06:42:10.753,,,7VZ2Q8PTMR3E7H96,2024-07-23 06:42:10.761,7VZ2Q8PTMR3E7H96,2024-07-29 22:39:45.278,,2024-07-29 22:39:45.016,,t,,7VZ2Q8PTMR3E7H96
5886643a-19f9-4cba-b38e-286fb07813cd,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,55,Nail Gun With No Protective Equipment,"The worker is operating a nail gun without any protective equipment such as gloves and safety glasses, increasing the risk of injury",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 05:07:13.944,,,7VZ2Q8PTMR3E7H96,2024-11-07 05:07:13.948,7VZ2Q8PTMR3E7H96,2024-11-07 06:23:06.04,,2024-11-07 06:23:05.943,,t,,7VZ2Q8PTMR3E7H96
a79ce9ef-37ce-47d9-b478-f14ce71dc5b8,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,56,Unsecured Load,"The workers are holding a large piece of plywood on the roof, which is not secured, and could fall and cause injuries.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-11-07 05:07:16.977,,,7VZ2Q8PTMR3E7H96,2024-11-07 05:07:16.982,7VZ2Q8PTMR3E7H96,2024-11-07 06:23:06.04,,2024-11-07 06:23:05.943,,t,,7VZ2Q8PTMR3E7H96
26de3213-1291-452c-880e-4e08d2a23668,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,6,Clash,,e2aaaa88-b9fe-4a12-866b-b06d8f1884d3,bf5738fa-e37c-4514-8c38-1c0024efabc1,in_review,7VZ2Q8PTMR3E7H96,user,2024-03-01 00:00:00,,,,7VZ2Q8PTMR3E7H96,80a060d3-4647-4352-bd1d-ca93ff4985bc,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,7VZ2Q8PTMR3E7H96,2024-06-14 09:45:27.942,,,7VZ2Q8PTMR3E7H96,2024-06-14 09:45:27.95,7VZ2Q8PTMR3E7H96,2025-06-30 12:38:13.184,,,,t,,
08d2b202-e5ea-4d72-9f1e-d3a523654791,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,17,Incorrect Fall in Bathroom Area,"The bathroom floor does not meet the required fall specifications of 1:60 to 1:80. Detailed survey results show significant deviations in multiple sections, leading to potential drainage issues.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2024-08-06 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-24 06:52:10.746,,,7VZ2Q8PTMR3E7H96,2024-07-24 06:52:10.752,7VZ2Q8PTMR3E7H96,2024-07-29 22:39:45.278,2024-07-23 00:00:00,2024-07-29 22:39:45.016,,t,,7VZ2Q8PTMR3E7H96
ef018c6f-f5bb-4e84-9915-e52afe8739c2,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,16,Multiple Falls in Bathroom Area,"Over the past week, we have had reports of multiple falls occurring in the bathrooms area. This is a matter of utmost urgency as it directly impacts the safety of our workers and the overall progress of the project.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2024-08-06 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-24 06:00:32.177,,,7VZ2Q8PTMR3E7H96,2024-07-24 06:00:32.182,7VZ2Q8PTMR3E7H96,2024-07-29 22:38:45.547,,2024-07-29 22:38:45.539,,t,,7VZ2Q8PTMR3E7H96
2188fcf6-c1cb-486f-9c20-32c4afbe71dd,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,15,Multiple Falls in Bathroom Area,"Over the past week, multiple falls have been reported in the bathrooms area on the 2nd floor. Preliminary assessments indicate slippery floor tiles, inadequate signage, improper drainage, and insufficient lighting as potential hazards. Immediate and long-term corrective measures are required to ensure worker safety.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2023-10-24 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-23 07:14:52.491,,,7VZ2Q8PTMR3E7H96,2024-07-23 07:14:52.498,7VZ2Q8PTMR3E7H96,2024-07-29 22:38:50.923,,2024-07-29 22:38:50.917,,t,,7VZ2Q8PTMR3E7H96
